model,n_rows,strategy,n_cores,median_wall_time_sec,median_energy_joules,mean_wall_time_sec,mean_energy_joules,std_wall_time_sec,std_energy_joules,repeats,median_wall_time_min,energy_per_second,selection_reason
RandomForest,1000,joblib,8,34.2981006000191,920.5197619997592,36.56819860000784,996.8395013339668,5.3191852850122645,145.99327818996494,3,0.5716350100003182,26.838797073189724,Minimum median execution time
RandomForest,10000,joblib,8,314.09369350003544,8754.953805999377,314.78075003332924,8790.417808333628,2.3650697863493244,86.02716483952298,3,5.234894891667257,27.87370134191628,Minimum median execution time
RandomForest,48842,joblib,8,1736.5053782000032,42921.39286000074,1733.7114346000017,43008.84609266631,4.9354016786365005,181.4818040684667,3,28.941756303333385,24.717109085196995,Minimum median execution time
XGBoost,1000,serial,1,0.2163835000246763,7.703255997469627,0.2060662000052009,7.786878999689297,0.0196659253639203,0.6332352493187277,3,0.0036063916670779,35.60001569708943,Minimum median execution time
XGBoost,10000,serial,8,2.1879432999994606,52.20152799902955,2.1872384999878705,52.16340699967237,0.0725482677046818,1.45154198030851,3,0.0364657216666576,23.858720652880915,Minimum median execution time
XGBoost,48842,threading,4,10.418450299999677,231.2414469995084,10.46031873333656,230.69543366682765,0.0757902754493253,2.0670490204813747,3,0.1736408383333279,22.19537842394041,Minimum median execution time
