model,n_rows,strategy,n_cores,median_wall_time_sec,median_energy_joules,mean_wall_time_sec,mean_energy_joules,std_wall_time_sec,std_energy_joules,repeats,median_wall_time_min,energy_per_second,selection_reason
RandomForest,1000,joblib,8,34.2981006000191,920.5197619997592,36.56819860000784,996.8395013339668,5.3191852850122645,145.99327818996494,3,0.5716350100003182,26.838797073189724,Minimum median energy consumption
RandomForest,10000,joblib,8,314.09369350003544,8754.953805999377,314.78075003332924,8790.417808333628,2.3650697863493244,86.02716483952298,3,5.234894891667257,27.87370134191628,Minimum median energy consumption
RandomForest,48842,joblib,8,1736.5053782000032,42921.39286000074,1733.7114346000017,43008.84609266631,4.9354016786365005,181.4818040684667,3,28.941756303333385,24.717109085196995,Minimum median energy consumption
XGBoost,1000,serial,2,0.2320661999983713,6.277835001382293,0.2108767333362872,6.193169667421155,0.0390744894921504,0.3443146267140216,3,0.0038677699999728,27.051914502958,Minimum median energy consumption
XGBoost,10000,serial,2,2.245922000030987,51.89950499921992,2.2338158000105373,52.25393933223632,0.0245452949083068,0.8994212934610044,3,0.0374320333338497,23.10832922893309,Minimum median energy consumption
XGBoost,48842,threading,2,10.537842199992156,228.877320999743,10.532073499993809,229.3118933325289,0.0192818908331988,1.58385282705277,3,0.1756307033332026,21.71956237871102,Minimum median energy consumption
