track,strategy,model,feature_count,n_cores,n_rows,background_size,repeats,mean_time_sec,std_time_sec,median_time_sec,min_time_sec,max_time_sec,mean_energy_joules,std_energy_joules,median_energy_joules,serial_time_sec,serial_energy_joules,speedup_vs_serial,parallel_efficiency,energy_per_second
kernelshap,joblib,SVM-RBF,30,4,100,100,3,106.90547859998576,13.094804192626267,100.81621249997988,97.96409789996687,121.9361254000105,2698.230581333899,603.7023975700478,2361.239059001924,251.37101646667966,4882.159815333384,2.3513389562311278,0.5878347390577819,25.23940416028649
kernelshap,joblib,SVM-RBF,30,8,100,25,3,29.41260299998491,7.737433637615657,31.10845370002789,20.967905499972403,36.161449799954426,745.5189480004242,24.85450402767577,759.4679170000261,122.77444749998783,1791.3019893334895,4.174212241604418,0.5217765302005523,25.346921794062453
kernelshap,joblib,SVM-RBF,30,8,100,50,3,46.38162966668218,3.3238942213675315,48.154088800016325,42.547169400029816,48.44363080000039,1237.709729334921,108.4790795091964,1175.6843050020173,128.50357733331234,2583.1674539993855,2.7705705525397204,0.34632131906746505,26.68534370675678
kernelshap,joblib,SVM-RBF,30,8,100,100,3,89.5149482000076,11.245680276151873,91.73290289996658,77.32554520003032,99.48639650002588,2321.5472093330054,216.8609426019317,2232.1466749980814,251.37101646667966,4882.159815333384,2.808145695454453,0.3510182119318066,25.93474336985438
kernelshap,multiprocessing,LogisticRegression,15,1,100,25,3,12.7191766333223,9.77268426501514,8.099229499988724,6.113017399969976,23.945283000008203,200.24685933369423,87.15049233213199,152.47880700061944,8.63882583331239,128.90070900080445,0.6791969387924047,0.6791969387924047,15.743696711395456
kernelshap,multiprocessing,LogisticRegression,15,1,100,50,3,8.20681550000639,1.6962604567998507,7.237602500012144,7.217390400008298,10.165453599998727,181.89053399967068,18.402175043504112,175.14610700214428,6.3668142333432725,131.63084233401707,0.7757959507361064,0.7757959507361064,22.163351180434
kernelshap,multiprocessing,LogisticRegression,15,1,100,100,3,15.095212800020818,10.970837419845173,8.780144800024573,8.742267800029367,27.763225800008517,256.6194723321841,98.7581003642011,201.07979300172383,12.27457896664661,201.54536866905937,0.8131438177956446,0.8131438177956446,17.00005662270824
kernelshap,multiprocessing,LogisticRegression,15,2,100,25,3,10.306520300005408,8.238750943482456,5.752745100005996,5.34984959999565,19.816966200014576,175.83811166644037,65.78135920409495,144.78714599965025,8.63882583331239,128.90070900080445,0.83819034764894,0.41909517382447,17.060861139171102
kernelshap,multiprocessing,LogisticRegression,15,2,100,50,3,6.672124499978963,0.929345256071743,6.227206199953798,6.0488777999999,7.740289499983191,164.36666133287926,36.35106428158292,144.2061809988182,6.3668142333432725,131.63084233401707,0.9542409218178328,0.4771204609089164,24.63483127951187
kernelshap,multiprocessing,LogisticRegression,15,2,100,100,3,11.20215376666359,6.6232819332872435,7.434819700021762,7.3218586999573745,18.849782900011636,204.4025826653917,69.23446163195023,166.18300399834362,12.27457896664661,201.54536866905937,1.0957338403240315,0.5478669201620158,18.246721739677586
kernelshap,multiprocessing,LogisticRegression,15,4,100,25,3,9.208825066666273,6.030945007354627,6.248325900000054,5.230239500000607,16.14790979999816,177.50462266634682,32.394138132785116,168.57388499817438,8.63882583331239,128.90070900080445,0.9381029361262228,0.2345257340315557,19.275490779911845
kernelshap,multiprocessing,LogisticRegression,15,4,100,50,3,7.1939239000009065,0.464625155696192,7.112762400007341,6.77522680000402,7.693782499991357,202.66364166687393,58.79595016083418,176.1920380000559,6.3668142333432725,131.63084233401707,0.8850266310632602,0.22125665776581505,28.17150201809174
kernelshap,multiprocessing,LogisticRegression,15,4,100,100,3,9.88548520001738,3.553818797094079,7.866050900018308,7.801492300000973,13.98891240003286,194.88191966647582,38.28316521322112,175.62832399947715,12.27457896664661,201.54536866905937,1.2416769352530141,0.31041923381325354,19.713945822925638
kernelshap,multiprocessing,LogisticRegression,15,8,100,25,3,10.789547599987904,5.7282575752452445,8.67588870000327,6.418461299967021,17.274292799993418,232.4801826662795,26.138332056782403,231.5342279979912,8.63882583331239,128.90070900080445,0.8006661774514138,0.10008327218142672,21.546796148018302
kernelshap,multiprocessing,LogisticRegression,15,8,100,50,3,9.527486233331729,0.2542559157496739,9.485692799964454,9.296716400014702,9.80004950001603,238.07948100069976,33.40249446983745,218.91109800252215,6.3668142333432725,131.63084233401707,0.6682575106819986,0.08353218883524982,24.988698505570465
kernelshap,multiprocessing,LogisticRegression,15,8,100,100,3,12.243378300006347,2.852986635329976,10.821936299966184,10.38035500003025,15.527843600022608,263.202925335218,42.57092089944797,240.2280060029016,12.27457896664661,201.54536866905937,1.0025483707091079,0.12531854633863848,21.497573536144152
kernelshap,multiprocessing,LogisticRegression,30,1,100,25,3,15.403823599995425,11.743815663582007,9.670882900012655,7.627585199952591,28.913002700021025,237.07079966625022,110.63221120429465,179.16603900072215,11.51385836668002,169.8664703336281,0.7474675551778871,0.7474675551778871,15.390386557420758
kernelshap,multiprocessing,LogisticRegression,30,1,100,50,3,10.207576866649712,2.3510788113159853,8.932443699974101,8.769547600008082,12.920739299966954,228.25490799815023,55.252980940397535,196.5285989970089,8.370689766656142,180.94959233325855,0.8200467041306283,0.8200467041306283,22.36132149481105
kernelshap,multiprocessing,LogisticRegression,30,1,100,100,3,18.726238700017955,12.64325045370899,11.460297400015406,11.393063499999698,33.32535520003876,328.58251499882084,134.23828093703713,253.76504399901023,10.566299700003583,204.0816880005847,0.5642510420415314,0.5642510420415314,17.546637115039328
