strategy,model,n_rows,n_cores,mean_wall_time_sec,std_wall_time_sec,mean_energy_joules,std_energy_joules,repeats,mean_wall_time_min,mean_wall_time_hours
serial,RandomForest,1000,1,146.4394789999933,37.96534785587881,2883.058491000631,251.46466911428425,3,2.440657983333222,0.04067763305555369
serial,RandomForest,1000,2,121.16588609997416,1.712501338014237,2851.934363665789,172.44911925707072,3,2.0194314349995692,0.033657190583326155
serial,RandomForest,1000,4,120.22015486667321,0.11499053392940319,2746.3876853345296,11.318961710786445,3,2.003669247777887,0.03339448746296478
serial,RandomForest,1000,8,120.29626213334268,0.14492818871549284,2751.9784299993084,17.609107579534257,3,2.004937702222378,0.033415628370372964
serial,RandomForest,10000,1,1407.422963533337,259.6417202054184,28338.83913333279,1525.52353235762,3,23.457049392222284,0.3909508232037047
serial,RandomForest,10000,2,1444.3253149000036,424.42895362920666,29011.34383333324,2551.298156196356,3,24.072088581666726,0.4012014763611121
serial,RandomForest,10000,4,1198.133400899979,0.5773643489661829,27249.089600667125,19.382852060224852,3,19.96889001499965,0.33281483358332753
serial,RandomForest,10000,8,1198.0148294999963,0.27341964970934957,27254.648266332002,69.88863328173882,3,19.96691382499994,0.3327818970833323
serial,RandomForest,48842,1,9767.650984266656,6172.310133768988,166400.67969533292,52655.562191129815,3,162.79418307111095,2.713236384518516
serial,RandomForest,48842,2,5911.430780500018,16.766156955943348,132874.55909700002,249.27842046959475,3,98.52384634166697,1.6420641056944494
serial,RandomForest,48842,4,5946.641306066653,47.287237114901714,132755.18668500052,780.0187527879025,3,99.11068843444421,1.6518448072407368
serial,RandomForest,48842,8,9825.505846333303,5043.809878801094,168499.23380966662,47323.90770648694,3,163.75843077222171,2.7293071795370283
serial,XGBoost,1000,1,0.20606620000520096,0.019665925363920356,7.786878999689297,0.6332352493187277,3,0.003434436666753349,5.7240611112555824e-05
serial,XGBoost,1000,2,0.21087673333628723,0.039074489492150484,6.193169667421155,0.3443146267140216,3,0.0035146122222714537,5.8576870371190894e-05
serial,XGBoost,1000,4,0.28349006664939225,0.0679021957150261,7.67731766727342,1.9568379043280486,3,0.004724834444156538,7.874724073594229e-05
serial,XGBoost,1000,8,0.27372163330437616,0.02661525492045038,7.5918033342045605,1.4166800829752804,3,0.004562027221739603,7.603378702899338e-05
serial,XGBoost,10000,1,2.3278351666328185,0.06971130730775511,57.1724523329209,3.7998692338444875,3,0.038797252777213645,0.0006466208796202273
serial,XGBoost,10000,2,2.2338158000105373,0.024545294908306876,52.25393933223632,0.8994212934610044,3,0.037230263333508956,0.0006205043888918159
serial,XGBoost,10000,4,2.272896199952811,0.009458830131399662,53.154085334838896,1.5426415823075983,3,0.03788160333254685,0.0006313600555424475
serial,XGBoost,10000,8,2.1872384999878705,0.07254826770468184,52.16340699967237,1.4515419803085101,3,0.03645397499979784,0.0006075662499966306
serial,XGBoost,48842,1,10.57320353332519,0.043480214445386654,233.4768220003447,2.025518759493308,3,0.17622005888875317,0.0029370009814792195
serial,XGBoost,48842,2,10.603517033334356,0.2706841716044805,233.19233899998792,5.123486670286586,3,0.17672528388890593,0.0029454213981484323
serial,XGBoost,48842,4,10.53195883333683,0.23178586383423852,230.36560400058192,3.201137335381002,3,0.1755326472222805,0.0029255441203713418
serial,XGBoost,48842,8,10.468475433318721,0.07650685853678602,230.31825999906278,1.4050507477242142,3,0.17447459055531203,0.002907909842588534
threading,RandomForest,1000,1,120.39997919998132,0.22440464830460116,2750.055396999806,22.285992054687135,3,2.0066663199996886,0.033444438666661476
threading,RandomForest,1000,2,120.57830756665983,0.15456891059609174,2741.2580919995635,8.330817250927002,3,2.0096384594443304,0.033493974324072175
threading,RandomForest,1000,4,120.89748250000412,0.20018713181616118,2748.5656126661015,27.391677342716406,3,2.0149580416667354,0.03358263402777892
threading,RandomForest,1000,8,121.17709386664986,0.13461189601415516,2742.5731253330323,3.890457863713333,3,2.019618231110831,0.03366030385184718
threading,RandomForest,10000,1,1198.995609033329,0.5762943154991722,26995.009819334402,108.83538224555353,3,19.983260150555484,0.33305433584259136
threading,RandomForest,10000,2,1200.6853357666598,1.3508136309523173,27011.511137666155,133.9555391352099,3,20.011422262777664,0.33352370437962775
threading,RandomForest,10000,4,1201.7277407333215,0.6241568114786564,26975.803663000508,21.66077523273878,3,20.02879567888869,0.33381326131481154
threading,RandomForest,10000,8,1204.0650336999872,1.1204008698544554,26914.294594999792,63.76958383441839,3,20.067750561666454,0.33446250936110755
threading,RandomForest,48842,1,6061.2273624,290.175523485833,139132.02333666696,7372.132637631846,3,101.02045604,1.6836742673333334
threading,RandomForest,48842,2,10858.031877233334,4649.297941467057,192354.47105766667,51686.78301906081,3,180.9671979538889,3.0161199658981483
threading,RandomForest,48842,4,7277.795512733331,2094.3531566117094,144946.8819719992,20079.87389063881,3,121.29659187888885,2.0216098646481475
threading,RandomForest,48842,8,8845.240534966666,4831.576311024932,159663.86732200088,46096.28415457414,3,147.42067558277776,2.4570112597129627
threading,XGBoost,1000,1,0.2532758333254605,0.08015760077409124,7.142572667470102,0.8172250510774532,3,0.004221263888757675,7.035439814596125e-05
threading,XGBoost,1000,2,0.3095212333331195,0.04709911566377224,10.03790000013433,0.8496201497526423,3,0.005158687222218658,8.597812037031096e-05
